ANYO_PROCESO;CODIGO_CARRERA;NOMBRE_CARRERA;NOMBRE_UNIVERSIDAD;AREA_CONOCIMIENTO_SIES;VACANTES_REG;NUM_SELEC_REG;COMPLETA_VACANTES_REG;PROM_OBLIGATORIAS_ULTIMO_SELEC;PROM_OBLIGATORIAS_SD;PROM_OBLIGATORIAS_MIN;PROM_OBLIGATORIAS_P10;PROM_OBLIGATORIAS_P25;PROM_OBLIGATORIAS_PROM;PROM_OBLIGATORIAS_MED;PROM_OBLIGATORIAS_P75;PROM_OBLIGATORIAS_P90;PROM_OBLIGATORIAS_MAX
2025;20071;PEDAGOGÍA EN FILOSOFÍA;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;EDUCACIÓN;50;13;0;543.5;115.63;543.5;556.8;589;681.31;671.5;710;808;956
2025;20076;PEDAGOGÍA EN HISTORIA Y GEOGRAFÍA;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;EDUCACIÓN;80;87;1;543.5;73.96;461;546.5;573;630.93;618.5;679.25;733.1;838.5
2025;20081;PEDAGOGÍA EN ALEMÁN;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;EDUCACIÓN;20;8;0;528;77.24;515;524.1;562.88;614.06;604;671.25;704.1;730
2025;20086;PEDAGOGÍA EN CASTELLANO;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;EDUCACIÓN;90;100;1;523;95.12;443.5;521.9;561.38;625;609.75;672;748.6;954.5
2025;20091;PEDAGOGÍA EN FRANCÉS;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;EDUCACIÓN;20;3;0;592.5;61.61;567.5;572.5;580;614.83;592.5;638.5;666.1;684.5
2025;20096;PEDAGOGÍA EN INGLÉS;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;EDUCACIÓN;80;87;1;574.5;73.2;450.5;541.5;581;634.34;633.5;683.25;724.1;828.5
2025;20098;KINESIOLOGÍA;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;SALUD;55;60;1;502;72.83;491;544.3;587.75;633.39;623.25;678.38;710.9;870.5
2025;20099;PSICOLOGÍA;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;CIENCIAS SOCIALES;70;85;1;560;79.47;393.5;520.7;560;610.26;592.5;652;710.5;844
2025;20100;TERAPIA OCUPACIONAL;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;SALUD;50;26;0;565;73.19;494;528.25;534.12;599.4;590.25;640.12;688.5;773
2025;21002;BIBLIOTECOLOGIA Y DOCUMENTACION;UNIVERSIDAD TECNOLOGICA METROPOLITANA;HUMANIDADES;30;14;0;479.5;131.95;459.5;479.15;489.75;602.86;566.25;669.25;760.8;893
2025;21012;CONTADOR PUBLICO Y AUDITOR;UNIVERSIDAD TECNOLOGICA METROPOLITANA;ADMINISTRACIÓN Y COMERCIO;60;70;1;475;85.3;463;486.8;521.88;594.09;593;645.88;713.75;835.5
2025;21023;DISEÑO INDUSTRIAL;UNIVERSIDAD TECNOLOGICA METROPOLITANA;TECNOLOGÍA;65;29;0;501;70.86;494.5;513.6;525.5;584.45;561;634.5;682.6;761.5
2025;21024;DISEÑO EN COMUNICACION VISUAL;UNIVERSIDAD TECNOLOGICA METROPOLITANA;ARTE Y ARQUITECTURA;70;50;0;523;85.98;441.5;508.75;524.38;582.18;566.25;605.62;680.8;847
2025;21030;INGENIERIA EN INFORMATICA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;TECNOLOGÍA;135;165;1;595;72.28;504.5;549;576.5;630.48;616;665;744.4;833.5
2025;21031;INGENIERIA EN GEOMENSURA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CIENCIAS BÁSICAS;30;9;0;537.5;117.85;483.5;526.7;600;650.44;641;653;826.3;845.5
2025;21032;INGENIERIA EN CONSTRUCCION;UNIVERSIDAD TECNOLOGICA METROPOLITANA;TECNOLOGÍA;40;31;0;460;74.53;460;473.5;523.75;574.85;573;623.5;665.5;735.5
2025;21033;DERECHO;UNIVERSIDAD TECNOLOGICA METROPOLITANA;DERECHO;90;73;0;536.5;70.83;466.5;510.3;541.5;592.41;587.5;642;682.3;775.5
2025;21041;INGENIERIA CIVIL EN COMPUTACION MENCION INFORMATICA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;TECNOLOGÍA;185;215;1;516;90.52;461;528.8;588.75;654.75;655;720.75;772.2;920
2025;21043;TRABAJO SOCIAL;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CIENCIAS SOCIALES;70;37;0;484.5;49.91;460;483.5;498.5;533.45;522.5;559;588.2;670.5
2025;21045;INGENIERIA INDUSTRIAL;UNIVERSIDAD TECNOLOGICA METROPOLITANA;TECNOLOGÍA;30;18;0;572.5;69.15;466.5;490.75;515.5;553.53;547.5;563.12;630;763.5
2025;21046;BACHILLERATO EN CIENCIAS DE LA INGENIERIA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;TECNOLOGÍA;30;24;0;515;99.4;466.5;510.45;565.12;629.1;616.75;706.75;767.35;816.5
2025;21047;ARQUITECTURA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;ARTE Y ARQUITECTURA;125;145;1;530.5;86.25;459;489.6;528.5;595.25;585;648;703.3;906.5
2025;21048;INGENIERIA COMERCIAL;UNIVERSIDAD TECNOLOGICA METROPOLITANA;ADMINISTRACIÓN Y COMERCIO;100;110;1;458.5;77.68;458.5;507.85;561.25;615.08;608.5;672.25;729.5;778
2025;21049;INGENIERIA CIVIL EN CIENCIA DE DATOS;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CIENCIAS BÁSICAS;30;16;0;516;112.14;480.5;503.75;581.25;644.59;643;722.62;751.75;893.5
2025;21053;PSICOLOGÍA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CIENCIAS SOCIALES;142;152;1;511.5;69.91;475.5;541.9;585;627.37;618.75;665.12;732.75;840.5
2025;21054;INGENIERIA EN ALIMENTOS;UNIVERSIDAD TECNOLOGICA METROPOLITANA;TECNOLOGÍA;30;5;0;633.5;63.11;521.5;533.7;552;603.8;633.5;647.5;657.7;664.5
2025;21055;INGENIERIA CIVIL MATEMATICA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CIENCIAS BÁSICAS;40;8;0;602.5;81.86;602.5;667.25;696.5;733.5;712.5;778.62;844.1;849
2025;21056;QUIMICA Y FARMACIA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;SALUD;80;90;1;634.5;68.14;541;596.85;637.12;692.46;699.25;733.88;775.95;858.5
2025;21057;INGENIERIA CIVIL BIOMEDICA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;TECNOLOGÍA;80;67;0;679;98.49;474;505.3;578;643;633.5;707.75;769.9;902
2025;21069;INGENIERIA CIVIL QUIMICA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;TECNOLOGÍA;80;46;0;550.5;91.97;481.5;531;573;647.91;648.75;730.25;767;822.5
2025;21071;DIBUJANTE PROYECTISTA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;TECNOLOGÍA;30;14;0;466.5;93.56;466.5;488.5;521.75;582.32;554.25;620.5;716.45;782
2025;21073;INGENIERIA EN BIOTECNOLOGIA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;TECNOLOGÍA;60;39;0;526.5;86.51;498.5;525.1;572.25;637.27;638;691;744.1;886.5
2025;21074;INGENIERIA CIVIL EN OBRAS CIVILES;UNIVERSIDAD TECNOLOGICA METROPOLITANA;TECNOLOGÍA;60;38;0;464;103.46;459;478.7;544.12;616.83;600.5;685.75;766.05;839.5
2025;21075;INGENIERIA CIVIL ELECTRONICA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;TECNOLOGÍA;65;80;1;515.5;88.56;463;509.4;546.38;604.04;578.75;651.38;738.35;847
2025;21076;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD TECNOLOGICA METROPOLITANA;TECNOLOGÍA;100;115;1;605;72.64;475;570.1;615.75;660.07;653;693;764.3;867
2025;21081;INGENIERIA EN COMERCIO INTERNACIONAL;UNIVERSIDAD TECNOLOGICA METROPOLITANA;ADMINISTRACIÓN Y COMERCIO;80;90;1;619;67.84;502;546.2;573.5;627.66;622;670.5;719.55;804.5
2025;21082;INGENIERIA EN GESTION TURISTICA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;ADMINISTRACIÓN Y COMERCIO;30;28;0;461;57.63;461;485.5;495;540.2;526.25;555.12;614.3;683.5
2025;21083;QUIMICA INDUSTRIAL;UNIVERSIDAD TECNOLOGICA METROPOLITANA;TECNOLOGÍA;30;29;0;546;67.48;461.5;533.9;553;602.09;602.5;643.5;684.7;766.5
2025;21087;INGENIERIA CIVIL EN PREVENCION DE RIESGOS Y MEDIO AMBIENTE;UNIVERSIDAD TECNOLOGICA METROPOLITANA;TECNOLOGÍA;30;13;0;470.5;67.49;461;471.3;479;539.62;546;569.5;632.4;674.5
2025;21089;ADMINISTRACION PUBLICA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;CIENCIAS SOCIALES;35;43;1;458.5;75.97;458.5;478;502.75;573.21;579;635.25;667.9;742
2025;21096;INGENIERIA CIVIL EN MECANICA;UNIVERSIDAD TECNOLOGICA METROPOLITANA;TECNOLOGÍA;70;85;1;633;88.99;481.5;548.5;592.5;657.81;659.5;711;770.2;930
2025;22004;CONTADOR AUDITOR-CONTADOR PÚBLICO(VESPERTINO);UNIVERSIDAD DE TARAPACA;ADMINISTRACIÓN Y COMERCIO;30;35;1;565;74.64;474.5;504.1;536.5;586.74;565;628.25;678.6;800
2025;22005;INGENIERÍA COMERCIAL;UNIVERSIDAD DE TARAPACA;ADMINISTRACIÓN Y COMERCIO;55;59;1;720.5;77.48;478.5;532.8;583.5;637.33;633;692.75;723.4;843
2025;22007;TRABAJO SOCIAL;UNIVERSIDAD DE TARAPACA;CIENCIAS SOCIALES;55;65;1;572.5;57.1;461;477.9;498;541.02;527;570;621.5;719.5
2025;22008;INGENIERÍA EN INFORMACIÓN Y CONTROL DE GESTIÓN;UNIVERSIDAD DE TARAPACA;ADMINISTRACIÓN Y COMERCIO;25;35;1;545;91.44;489.5;520.5;549;636.59;652.5;720.5;748.5;776
2025;22020;PSICOLOGÍA;UNIVERSIDAD DE TARAPACA;CIENCIAS SOCIALES;80;90;1;585.5;74.08;477.5;525.8;564.12;622.24;622.25;670;727.05;785
2025;22021;DERECHO;UNIVERSIDAD DE TARAPACA;DERECHO;120;128;1;516.5;79.8;474;515.15;543;603.08;589.25;647.25;697.6;907.5
2025;22023;ANTROPOLOGÍA;UNIVERSIDAD DE TARAPACA;CIENCIAS SOCIALES;30;35;1;516;97.89;508.5;523.3;564.25;636.9;624.5;683.75;781.2;873
2025;22025;PEDAGOGÍA EN FÍSICA Y MATEMÁTICA;UNIVERSIDAD DE TARAPACA;EDUCACIÓN;10;15;1;671.5;103.15;525.5;608.8;674.25;721.37;716.5;774;840.8;927
2025;22026;ENFERMERÍA;UNIVERSIDAD DE TARAPACA;SALUD;70;72;1;581;82.23;522;581.2;612.75;675.5;667.5;718.5;809;861.5
2025;22028;INGENIERÍA QUÍMICA AMBIENTAL;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;20;25;1;513;66.45;480.5;505.1;518.5;573;559.5;595.5;662.2;743
2025;22029;OBSTETRICIA Y PUERICULTURA;UNIVERSIDAD DE TARAPACA;SALUD;55;58;1;528;78.43;487;587.25;620.75;670.63;669;728.38;779.1;863
2025;22030;QUÍMICO LABORATORISTA;UNIVERSIDAD DE TARAPACA;CIENCIAS BÁSICAS;30;35;1;464;99.39;464;504.1;575.75;640.56;634;700.25;765.8;829
2025;22037;PEDAGOGÍA EN EDUCACIÓN BÁSICA;UNIVERSIDAD DE TARAPACA;EDUCACIÓN;20;30;1;542;84.19;439;502.75;535.5;591.82;585.25;632.38;685.95;811.5
2025;22042;INGENIERÍA COMERCIAL MENCIÓN GESTIÓN Y/O COMERCIO EXTERIOR;UNIVERSIDAD DE TARAPACA;ADMINISTRACIÓN Y COMERCIO;25;26;1;499;68.15;499;553.5;589.12;635.4;630.5;688;715.25;754
2025;22050;MEDICINA;UNIVERSIDAD DE TARAPACA;SALUD;27;27;1;844.5;32.26;809.5;831.6;849.25;869;866.5;885.75;912.7;936
2025;22052;KINESIOLOGÍA Y REHABILITACIÓN;UNIVERSIDAD DE TARAPACA;SALUD;55;60;1;577.5;55.35;510;546.2;582.5;617.18;608.75;657.38;677.65;744
2025;22055;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD DE TARAPACA;SALUD;55;58;1;487.5;73.83;459;480.65;512.5;576.87;577;632.12;674;742.5
2025;22056;TECNOLOGÍA MÉDICA EN IMAGENOLOGÍA Y FÍSICA MÉDICA;UNIVERSIDAD DE TARAPACA;SALUD;35;40;1;624.5;81.03;571.5;605.3;653.38;712.24;709.25;766.88;816.15;925.5
2025;22057;TECNOLOGÍA MÉDICA EN LABORATORIO CLÍNICO Y MEDICINA TRANSFUSIONAL;UNIVERSIDAD DE TARAPACA;SALUD;35;40;1;552;76.51;540.5;618;660.12;704.65;708.75;752;790.1;891.5
2025;22058;TECNOLOGÍA MÉDICA EN OFTALMOLOGÍA Y OPTOMETRÍA;UNIVERSIDAD DE TARAPACA;SALUD;35;35;1;631.5;52.03;560;576.2;604.75;639.59;635;667.5;705.6;768.5
2025;22059;PEDAGOGÍA EN HISTORIA Y GEOGRAFÍA;UNIVERSIDAD DE TARAPACA;EDUCACIÓN;25;26;1;574.5;70.77;486.5;535.75;546.25;604.19;585;646.62;707.5;770
2025;22063;LICENCIATURA EN INGLÉS CONDUCENTE A:;UNIVERSIDAD DE TARAPACA;HUMANIDADES;30;40;1;508;87.48;468;521.5;572.38;630.31;628;700.5;726.9;861.5
2025;22067;DISEÑO MULTIMEDIA;UNIVERSIDAD DE TARAPACA;ARTE Y ARQUITECTURA;45;49;1;495;84.72;466.5;501;557.5;607.44;586.5;648.5;721.3;808.5
2025;22069;INGENIERÍA CIVIL EN INFORMÁTICA;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;20;22;1;591.5;83.74;543;591.05;644;699.25;698.5;763.75;789.05;835.5
2025;22070;AGRONOMÍA;UNIVERSIDAD DE TARAPACA;AGROPECUARIA;40;48;1;630.5;69.15;459;503.6;535.62;588.22;593.5;629;664.7;788
2025;22073;INGENIERÍA CIVIL ELÉCTRICA;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;35;40;1;624.5;106.81;460;558.25;613.25;676.6;675.75;743.88;787.3;888.5
2025;22074;INGENIERÍA CIVIL ELECTRÓNICA;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;25;35;1;586;90.13;450.5;489.5;537;590.36;595.5;630;689;882.5
2025;22075;INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;95;105;1;612;95.44;453.5;542.9;570;650.47;638;727.5;773.1;869
2025;22076;INGENIERÍA CIVIL MECÁNICA;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;50;55;1;505;95.09;466;528.8;568.75;637.13;620.5;714.75;768.4;861.5
2025;22077;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;110;123;1;716.5;84.37;508.5;563.6;637;690.99;697;748;793;925
2025;22080;INGENIERÍA MECATRÓNICA;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;30;40;1;468;94.31;468;547.95;582.88;654.64;655.5;704.38;762.4;869
2025;22091;PEDAGOGÍA EN CASTELLANO Y COMUNICACIÓN;UNIVERSIDAD DE TARAPACA;EDUCACIÓN;30;35;1;549;85.51;425.5;504.2;516.5;584.14;563.5;641.25;690.7;785.5
2025;22094;PSICOLOGÍA;UNIVERSIDAD DE TARAPACA;CIENCIAS SOCIALES;35;44;1;536.5;66.87;482;542.5;583.12;630.5;637;685.88;717.95;756.5
2025;22095;DERECHO;UNIVERSIDAD DE TARAPACA;DERECHO;35;44;1;626.5;68.57;502;537.05;569.38;623.24;619.5;666.25;720.2;780.5
2025;22097;TRABAJO SOCIAL;UNIVERSIDAD DE TARAPACA;CIENCIAS SOCIALES;25;35;1;461;46;459;471.7;484.5;525.56;533.5;565;592.5;608.5
2025;22101;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;35;38;1;542.5;95.98;477.5;568.05;615.12;689.22;691.75;759.88;812.9;866.5
2025;22102;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD DE TARAPACA;SALUD;25;28;1;469.5;72.56;425.5;479.3;508.62;563.29;554.25;616.5;655.95;728
2025;22103;KINESIOLOGÍA Y REHABILITACIÓN;UNIVERSIDAD DE TARAPACA;SALUD;20;25;1;524.5;64.13;470.5;489.8;524.5;573.82;569.5;615.5;638.3;734
2025;22104;ENFERMERÍA;UNIVERSIDAD DE TARAPACA;SALUD;35;39;1;561.5;70.8;477.5;511.6;579;619.51;622.5;675.5;705.4;784.5
2025;22107;PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL;UNIVERSIDAD DE TARAPACA;EDUCACIÓN;25;35;1;549;68.34;460;503.7;534.75;586.47;589;626;675.6;756.5
2025;22108;INGENIERÍA CIVIL ELÉCTRICA;UNIVERSIDAD DE TARAPACA;TECNOLOGÍA;20;21;1;553.5;89.81;543.5;559;657;704.98;695;776;808;848
2025;23007;BIOLOGIA MARINA;UNIVERSIDAD ARTURO PRAT;CIENCIAS BÁSICAS;16;26;1;670.5;67.3;474;486;528;575.81;581.75;602.5;670.75;719
2025;23010;EDUCACIÓN PARVULARIA;UNIVERSIDAD ARTURO PRAT;EDUCACIÓN;15;23;1;501;57.72;453;459;480.5;527.8;522;569.75;607.5;649.5
2025;23012;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD ARTURO PRAT;TECNOLOGÍA;40;50;1;692;87.91;514;570.25;613.12;671.62;658.5;726.25;778.75;912.5
2025;23013;INGENIERÍA COMERCIAL;UNIVERSIDAD ARTURO PRAT;ADMINISTRACIÓN Y COMERCIO;40;58;1;618.5;90.42;431;488.75;516.12;589.37;582.75;648;679.1;839
2025;23015;SOCIOLOGÍA;UNIVERSIDAD ARTURO PRAT;CIENCIAS SOCIALES;15;11;0;507.5;54.91;470.5;490;500;542.86;527;592.25;599.5;635
2025;23016;DERECHO;UNIVERSIDAD ARTURO PRAT;DERECHO;64;69;1;539;80.39;472.5;507.2;550.5;609.83;602.5;659.5;709.5;842.5
2025;23018;DERECHO;UNIVERSIDAD ARTURO PRAT;DERECHO;20;30;1;513.5;55.42;466.5;479.95;510.5;549.45;539.5;603.12;627.3;645.5
2025;23024;INGENIERÍA CIVIL METALÚRGICA;UNIVERSIDAD ARTURO PRAT;TECNOLOGÍA;22;32;1;498;95.64;471.5;501.8;543.25;608.89;583.75;645.75;707.95;888.5
2025;23025;ARQUITECTURA;UNIVERSIDAD ARTURO PRAT;ARTE Y ARQUITECTURA;40;48;1;593.5;70.98;519.5;547.9;576.88;636.56;631.25;691.25;726;811.5
2025;23026;ENFERMERÍA;UNIVERSIDAD ARTURO PRAT;SALUD;40;45;1;514;84.33;478;493.8;521.5;587.34;571.5;625.5;710.6;796
2025;23029;PEDAGOGÍA  EN  EDUCACIÓN BÁSICA;UNIVERSIDAD ARTURO PRAT;EDUCACIÓN;15;23;1;554.5;62.55;474.5;505.5;514;567.22;554.5;605;651.1;726.5
2025;23046;AGRONOMIA;UNIVERSIDAD ARTURO PRAT;AGROPECUARIA;12;22;1;486.5;82.47;461;479.75;502.38;569.68;565.25;629.75;655.75;793
2025;23047;QUÍMICA Y FARMACIA;UNIVERSIDAD ARTURO PRAT;SALUD;30;33;1;647;68.83;624.5;654.1;685.5;739.79;735;769;833.3;919.5
2025;23048;INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA;UNIVERSIDAD ARTURO PRAT;TECNOLOGÍA;30;35;1;698.5;93.73;513.5;553.7;595.5;666.06;660.5;707.75;772.3;911
2025;23052;PEDAGOGÍA EN MATEMÁTICA Y FÍSICA;UNIVERSIDAD ARTURO PRAT;EDUCACIÓN;12;7;0;515.5;111.83;515.5;565.9;614.25;690.07;740.5;755.25;796.2;835.5
2025;23054;PEDAGOGÍA EN LENGUA CASTELLANA Y COMUNICACIÓN;UNIVERSIDAD ARTURO PRAT;EDUCACIÓN;25;34;1;595;55.11;492;527.4;549.75;592.07;587.5;638.62;675.2;692
2025;23056;INGENIERÍA EN BIOTECNOLOGÍA;UNIVERSIDAD ARTURO PRAT;TECNOLOGÍA;13;21;1;507.5;108.68;462;478;507.5;596.76;565;679;762;779.5
2025;23058;INGENIERÍA CIVIL AMBIENTAL;UNIVERSIDAD ARTURO PRAT;TECNOLOGÍA;20;22;1;502;74.24;459;472.05;481.88;537.55;519.75;563.88;633.7;726
2025;23059;TRABAJO SOCIAL;UNIVERSIDAD ARTURO PRAT;CIENCIAS SOCIALES;25;27;1;482;63.93;466.5;476.1;489;534.24;509.5;569;615.9;736
2025;23060;ENFERMERÍA;UNIVERSIDAD ARTURO PRAT;SALUD;40;45;1;479.5;57.96;479.5;490.5;514;561.62;555;603;625.8;702
2025;23061;PSICOLOGÍA;UNIVERSIDAD ARTURO PRAT;CIENCIAS SOCIALES;30;40;1;498.5;55.05;464;494.5;508.38;551.46;540;585.75;629;697
2025;23062;INGENIERÍA EN INFORMACIÓN Y CONTROL DE GESTIÓN;UNIVERSIDAD ARTURO PRAT;ADMINISTRACIÓN Y COMERCIO;22;34;1;500.5;75.58;458;486.15;503.38;576.16;571.75;634.12;679.05;735.5
2025;23063;CONTADOR  PUBLICO Y AUDITOR;UNIVERSIDAD ARTURO PRAT;ADMINISTRACIÓN Y COMERCIO;20;31;1;491;73.53;474;491;513.75;574.32;563;622.75;685;740.5
2025;23065;KINESIOLOGÍA;UNIVERSIDAD ARTURO PRAT;SALUD;35;45;1;506;68.54;464;500.3;529.5;574.17;555.5;609.5;654.9;756.5
2025;23068;KINESIOLOGÍA;UNIVERSIDAD ARTURO PRAT;SALUD;30;40;1;483.5;51.92;452;486.2;505.62;542.1;532.5;569;615;685
2025;23069;PEDAGOGÍA EN INGLÉS;UNIVERSIDAD ARTURO PRAT;EDUCACIÓN;30;33;1;505;62.79;477.5;506.7;563.5;596.98;600.5;642;668.5;703
2025;23070;PSICOLOGÍA;UNIVERSIDAD ARTURO PRAT;CIENCIAS SOCIALES;40;45;1;611;94.35;463;497;549;613.97;599;660.5;732.5;898
2025;23073;PEDAGOGÍA EN EDUCACIÓN FÍSICA;UNIVERSIDAD ARTURO PRAT;EDUCACIÓN;25;35;1;566;47.25;508;516.2;534;570.76;566;607;626.1;685.5
2025;23074;INGENIERÍA CIVIL DE MINAS;UNIVERSIDAD ARTURO PRAT;TECNOLOGÍA;40;50;1;595.5;80.06;460;548.15;576.5;633.73;629.75;677.88;726.8;866.5
2025;23075;INGENIERÍA CIVIL ELECTRÓNICA;UNIVERSIDAD ARTURO PRAT;TECNOLOGÍA;20;30;1;681.5;93.24;471;521.4;546.88;621.43;604.75;678.12;764.2;827.5
2025;23077;ODONTOLOGÍA;UNIVERSIDAD ARTURO PRAT;SALUD;40;43;1;654;79.13;512;579.5;610.25;667.81;665.5;721;759.5;834
2025;23078;FONOAUDIOLOGÍA;UNIVERSIDAD ARTURO PRAT;SALUD;35;45;1;570;68.28;464;475.6;489;542.77;533.5;579.5;617.7;795
2025;23081;TRADUCCIÓN INGLÉS CASTELLANO INGLÉS MENCIÓN FRANCÉS;UNIVERSIDAD ARTURO PRAT;HUMANIDADES;30;34;1;494.5;75.53;459;466.6;496.38;552.87;547;593.25;632.5;769
2025;23082;PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL;UNIVERSIDAD ARTURO PRAT;EDUCACIÓN;30;40;1;551;53.28;440;482.7;517;540.98;535.75;555;610.15;677
2025;23083;ADMINISTRACIÓN Y GESTIÓN PÚBLICA;UNIVERSIDAD ARTURO PRAT;CIENCIAS SOCIALES;15;10;0;536.5;36.18;458.5;458.95;475.38;498.4;486.25;524.5;539.55;567
2025;24003;ENFERMERIA;UNIVERSIDAD DE ANTOFAGASTA;SALUD;45;55;1;641.5;70.5;569;602.7;624.25;685.59;675;752.75;780.8;844
2025;24011;KINESIOLOGIA;UNIVERSIDAD DE ANTOFAGASTA;SALUD;45;55;1;527;84.68;502;559.7;609.75;659.35;641.5;712.5;775.2;861.5
2025;24013;OBSTETRICIA Y PUERICULTURA;UNIVERSIDAD DE ANTOFAGASTA;SALUD;30;35;1;731.5;64.07;593;616.2;685.25;717.33;728;757.75;789.4;842
2025;24017;TRABAJO SOCIAL;UNIVERSIDAD DE ANTOFAGASTA;CIENCIAS SOCIALES;30;40;1;526.5;71.01;460;477.95;511.75;557.2;545;593.25;663.15;748
2025;24040;DERECHO;UNIVERSIDAD DE ANTOFAGASTA;DERECHO;70;90;1;561.5;83.43;465;539.15;570.5;623.09;608;665.5;750.25;893
2025;24041;PEDAGOGÍA EN BIOLOGÍA Y CIENCIAS NATURALES.;UNIVERSIDAD DE ANTOFAGASTA;EDUCACIÓN;15;17;1;614;95.09;504.5;509.6;525.5;599.59;589;621;745.5;814
2025;24046;ADMINISTRACIÓN PÚBLICA;UNIVERSIDAD DE ANTOFAGASTA;CIENCIAS SOCIALES;25;40;1;522;100.87;463;494.1;520.62;603.94;589.5;678.88;740.6;849
2025;24047;MEDICINA;UNIVERSIDAD DE ANTOFAGASTA;SALUD;40;45;1;942.5;33.17;839;866.2;875.5;903.64;904;931.5;943.7;961.5
2025;24048;ODONTOLOGÍA;UNIVERSIDAD DE ANTOFAGASTA;SALUD;45;50;1;734.5;71.43;619;665.4;734.12;775.66;782.5;833.5;856.6;907
2025;24052;PEDAGOGÍA EN LENGUAJE Y COMUNICACIÓN;UNIVERSIDAD DE ANTOFAGASTA;EDUCACIÓN;30;40;1;515;72.92;412;512.25;547.75;589.66;576.25;640;683.45;777.5
2025;24055;PEDAGOGÍA EN MATEMÁTICA;UNIVERSIDAD DE ANTOFAGASTA;EDUCACIÓN;15;7;0;570.5;61.15;570.5;597.5;641.5;674.14;694.5;715.25;726.7;740.5
2025;24058;BIOQUÍMICA;UNIVERSIDAD DE ANTOFAGASTA;CIENCIAS BÁSICAS;20;40;1;470.5;89.02;470.5;529.5;578.75;627.2;611.25;667.38;748.65;866.5
2025;24060;BACHILLERATO EN CIENCIAS;UNIVERSIDAD DE ANTOFAGASTA;CIENCIAS BÁSICAS;20;23;1;459;86.16;459;483.6;501;569.87;556;612;691.1;772
2025;24065;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD DE ANTOFAGASTA;SALUD;45;56;1;507;90.93;429;495;551;609.15;599.75;658.38;733;821.5
2025;24067;BACHILLERATO EN CIENCIAS DE LA SALUD;UNIVERSIDAD DE ANTOFAGASTA;SALUD;60;70;1;667.5;81.72;560;632.75;671.88;733.48;730.75;797.75;840.2;882.5
2025;24068;INGENIERIA CIVIL EN PROCESOS MINERALES;UNIVERSIDAD DE ANTOFAGASTA;TECNOLOGÍA;15;25;1;474;85.15;461;479;508;556.62;542.5;566;652;855
2025;24069;INGENIERIA COMERCIAL, MENCIÓN NEGOCIOS MINEROS;UNIVERSIDAD DE ANTOFAGASTA;ADMINISTRACIÓN Y COMERCIO;50;60;1;546.5;73.8;474.5;527.65;561.75;615.48;611.75;669.88;703.3;824
